numOrder;customer;tarif;ip_address;gateway;netmask;subnet;broadcast;vlan_id;customer_port;termination_point
2355;ООО Росгосстрах (Гагарина 112);Скорость-1024;141.0.183.50;141.0.183.49;255.255.255.240;141.0.183.48/29;141.0.183.63;1860;EC 10.30.13.186 - port 1;cisco 10.30.0.8
1040;ООО ДНС-Волга (Победы 97);Скорость-15360;141.0.183.51;141.0.183.49;255.255.255.240;141.0.183.48/29;141.0.183.63;1860;EC 10.30.13.238 - port 3;cisco 10.30.0.8
2292;ООО ОПТОРГ;Скорость-7М;141.0.183.52;141.0.183.49;255.255.255.240;141.0.183.48/29;141.0.183.63;1860;EC 10.30.13.238 - port 1;cisco 10.30.0.8
;Занят Опторгом вместо 52;;141.0.183.53;141.0.183.49;255.255.255.240;141.0.183.48/29;141.0.183.63;1860;;cisco 10.30.0.8
1040;ДНС через Эр-Телеком (Победы 97);Скорость-2048;141.0.183.54;141.0.183.49;255.255.255.240;141.0.183.48/29;141.0.183.63;1860;EC 10.30.13.238 - port 2;cisco 10.30.0.8
2256;ООО Колбасы от Фабрики Качества (Кирова 224б);Скорость-5120;141.0.183.55;141.0.183.49;255.255.255.240;141.0.183.48/29;141.0.183.63;1860;Cisco 10.30.0.8 - port 13;cisco 10.30.0.8
;Эр-Телеком канал до Экспериментальной 5;Скорость-10М;;;;;;1888;10.30.0.8/13 - 10.30.14.25/1;
;Эр-Телеком канал до Антонова Овсеенко 87;Скорость-10М;;;;;;1888;10.30.0.8/13 - 10.30.14.90/1;
;Эр-Телеком канал до Советской Армии 115;Скорость-10М;;;;;;1888;10.30.0.8/13 - 10.30.14.87/1;
;Кант  (через Аист перетегирован в 624 на Cisco 10.30.0.230);Канал связи (Ново-Садовая 381 - Москва);;;;;;1945;10.30.11.177/2 - 10.30.0.38/10;
;Кант;Канал связи (Ленина 1 - Москва);;;;;;1946;10.30.13.174/2 - 10.30.0.38/10;
;Кант (Интернет для Москвы);;46.29.73.250;46.29.73.249;255.255.255.252;46.29.73.248/30;46.29.73.251;1947;Extreme 10.30.0.38 port 10;Extreme 10.30.0.38
;Кант (Интернет для Москвы);;46.29.74.234-235;46.29.74.233;255.255.255.248;46.29.74.232/29;46.29.74.239;1947;Extreme 10.30.0.38 port 10;Extreme 10.30.0.38
2404;Локалка для психиатрии;Канал связи 100 Мбит/с;;;;;;1948;10.30.13.162/26 - 10.30.13.179/1;
2404;Локалка для психиатрии;Канал связи 100 Мбит/с;;;;;;1948;10.30.13.162/26 - 10.30.13.150/1;
;OSPF;;;;;;;1949;10.30.0.2 - 10.30.0.195;
;OSPF;;;;;;;1950;10.30.0.195 - 10.30.0.235;
1146;ООО ТД Мария (Московское шоссе 106);Скорогсть-5120;141.0.180.42;141.0.180.41;255.255.255.252;141.0.180.40;141.0.180.43;1951;Cisco 10.30.0.8 - port 13;Cisco 10.30.0.8
;Свободен (был Резервирование влана для канала через Эр-Телеком);;;;;;;1952;;
;OSPF между 0.117 и 0.19;;;;;;;1953;0.117/23 - 0.19/2;
1956;ООО СКС;;Канал связи Луначарского 56 - Карла Маркса 260А;;;;;1954;10.30.12.14/23 - 10.30.14.3/1;
2851;ООО Про-Сервис;Канал 30М Партизанская 19 - Полевая 43;;;;;;1955;11.153/16 - 0.12/8;
;OSPF beetwen 0.227 and 0.134;;;;;;;1956;;
2335;ЗАО Партнер;Скорость-40М;185.33.200.105;185.33.200.106;255.255.255.252;185.33.200.104/30;185.33.200.107;1957;EC 10.30.12.200 - port 1;cisco 10.30.0.134
2335;ЗАО Партнер;Скорость-40М;;;;185.33.200.160/28;;1957;EC 10.30.12.200 - port 1;route 185.33.200.105
1956;ООО СКС;Канал связи 100 Мбит/с (Луначарского 56 - Металлургов 56);;;;;;1958;10.30.12.14/21 - 10.30.14.41/1;
864;ООО Соло;Локалка 100 Мбит/с;;;;;;1959;10.30.11.26/4 - 10.30.12.138/5;
3069;ООО Медлайн;Скорость-2М;185.33.200.194;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;EC 10.30.12.223 - port 1;cisco10.30.0.235
3044;ТД Фиш Маркет (Мальцева 22);Скорость-10М;185.33.200.195;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;EC 10.30.13.231 - port 1;cisco10.30.0.235
2953;ООО Голд Пак юг;Скорость-1М;185.33.200.196;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;EC 10.30.12.9 - port 7;cisco10.30.0.235
3161;ООО ИСТвил;Скорость-2048;185.33.200.197;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;EC 10.30.12.58 - port 19;cisco10.30.0.235
1751;Горсвет (Совзозный проезд 13а);Скорость-10М;185.33.200.198;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;EC 10.30.14.106 - port 8;cisco10.30.0.235
1539;ИП Винокурова А. А,;Скорость-2048;185.33.200.199;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Самара-Айс;;185.33.200.200;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;EC 10.30.12.58 - port 17;cisco10.30.0.235
;Свободен;;185.33.200.201;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.202;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.203;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.204;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.205;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.206;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.207;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.208;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.209;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.210;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.211;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.212;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.213;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.214;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.215;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.216;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.217;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.218;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.219;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.220;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.221;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
;Свободен;;185.33.200.222;185.33.200.193;255.255.255.224;185.33.200.192/27;185.33.200.223;1960;;cisco10.30.0.235
2236;ОАО Сокол;Канал связи 100 Мбит/с (Революционная 101 - Митирева 2);;;;;;1961;10.30.12.40/9 - 10.30.12.230/14;
515;Промышленные выставки Поволжья (локалка для Wi-Fi);;;;;;;1962;10.30.11.205/10-12;
;Резерв для Мегафона;;;;;;;1963;;
;Резерв для Мегафона;;;;;;;1964;;
;Резерв для Мегафона;;;;;;;1965;;
;Резерв для Мегафона;;;;;;;1966;;
;Резерв для Мегафона;;;;;;;1967;;
;Резерв для Мегафона;;;;;;;1968;;
;Резерв для Мегафона;;;;;;;1969;;
;Резерв для Мегафона;;;;;;;1970;;
;Резерв для Мегафона;;;;;;;1971;;
;Резерв для Мегафона;;;;;;;1972;;
;Резерв для Мегафона;;;;;;;1973;;
935;Н.В.А. новый адрес;Скорость - 40М;46.29.75.90;46.29.75.89;255.255.255.252;46.29.75.88/30;46.29.75.91;1974;EC 10.30.14.113 - port 3;Eltex 10.30.0.195
;Мегафон канал Ташкентская 135а - Аэродромная 45;Скорость - 50М;;;;;;1978;0.19/6 - 11.222/27;
;OSPF between 0.38 and 0.12;;185.33.201.42;185.33.201.41;255.255.255.252;185.33.201.40;185.33.201.43;1979;0.38-012;
2256;Фабрика качества (Гастелло 22а);Скорость-5120;46.29.75.218;46.29.75.217;255.255.255.252;46.29.75.216/30;;1989;Eltex 10.30.0.85 - port 2;Eltex 10.30.0.85 - port 2
;Перетегированный 12 влан для через Самаралан;;;;;;;1990;;
;Перетегированный 329 влан для через Самаралан;;;;;;;1991;;
510;Аверс-1 через Самаралан (Осипенко 38);Скорость-5М;185.33.201.98;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;EC 10.30.12.84 - port 1;Eltex 10.30.0.85
;Свободен;;185.33.201.99;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.101;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.102;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.103;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.104;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.105;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.106;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.107;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.108;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.109;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.110;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.111;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.112;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.113;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.114;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.115;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.116;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.117;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.118;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.119;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.120;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.121;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.122;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.123;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.124;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.125;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
;Свободен;;185.33.201.126;185.33.201.97;255.255.255.224;185.33.201.96/27;185.33.201.127;1992;;Eltex 10.30.0.85
2155;Автомр Богемия (канал Мирная162б -Антонова-Овсеенко 46);100М;;;;;;1993;13.49/2 - 14.6/1;
3152;Спагос;Скорость - 5М;185.33.201.130;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;EC 10.30.14.92 - port 1;Eltex 10.30.0.195
3174;ООО НЕТЛАЙН;Скорость-10М;185.33.201.131;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;EC 10.30.11.202 - port 23;Eltex 10.30.0.195
3176;ООО СОЮЗ-Логистик;Скорость-4М;185.33.201.132;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;EC 10.30.11.202 - port 24;Eltex 10.30.0.195
1040;ООО ДНС-Волга Wi-Fi (Авроры 114 к1);Скорость-15360;185.33.201.133;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;EC 10.30.14.93 - port 2;Eltex 10.30.0.195
3217;ООО БЮРО Гарант;Скорость-5120;185.33.201.134;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;EC 10.30.11.202 - port 14;Eltex 10.30.0.195
;Свободен;;185.33.201.135;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.136;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.137;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.138;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.139;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.140;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.141;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.142;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.143;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.144;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.145;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.146;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.147;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.148;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.149;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.150;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.151;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.152;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.153;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.154;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.155;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.156;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.157;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
;Свободен;;185.33.201.158;185.33.201.129;255.255.255.224;185.33.201.128/27;185.33.201.159;1994;;Eltex 10.30.0.195
1711;Мистерия;Скорость - 20М;185.33.201.46;185.33.201.45;255.255.255.252;185.33.201.44/30;185.33.201.47;1995;EC 10.30.14.65 - port 2;cisco 10.30.0.227
2606;Товары и услуги ;Скорость - 5М;185.33.201.162;185.33.201.161;255.255.255.252;185.33.201.160/30;185.33.201.163;1996;EC 10.30.14.88 - port 14;Eltex 10.30.0.117
2606;Товары и услуги второй адрес;Скорость - 5М;185.33.201.166;185.33.201.165;255.255.255.252;185.33.201.164/30;185.33.201.167;1997;EC 10.30.14.88 - port 19;Eltex 10.30.0.117
;OSPF between 0.240 and 0.138;;;;255.255.255.252;46.29.72.132/30;;1998;cisco 10.30.0.240;cisco 10.30.0.138
;Тестовое ОСПФ 0.195 и 0.4;;;;;185.33.201.168/30;;1999;;
;Самаранефтепродукт (Галактионовская 72 - Кряжское шоссе 10);Скорость - 100М;;;;;;2000;12.186/6 -  14.104/1;
;Канал через Эр-Телеком  до Ташкентской 159 (МИАЦ);;;;;;;2047;0.8 - 12.54;
;Канал через Эр-Телеком Московского шоссе 18км 10а;;;;;;;2048;0.8 - 13.232;
